business_id,business_name,categories,business_stars,business_review_count,avg_review_stars,review_count_in_data,divergence_score,stars_norm,log_rc_norm,quadrant,date_first,date_last
1OfhM-ZKvcpxyxptCCzEwA,Independence Beer Garden,"Bars, Nightlife, American (New), Gastropubs, Food Trucks, Parks, Restaurants, Beer Gardens, Active Life, Barbeque, Food, Beer, Wine & Spirits, American (Traditional)",3.5,513,3.685224839400428,467,0.015754847216932433,0.625,0.6092451527830676,High Q / High Pop,2014-07-18 02:03:19,2021-12-27 21:28:20
1PIu-evesG5ZQQoHtXUXiQ,My Auto Dents,"Body Shops, Automotive",5.0,11,5.0,6,1.0,1.0,0.0,High Q / Low Pop (Oportunidad),2015-06-24 17:57:32,2021-05-14 16:50:31
1Q9kJXg3CzZQVFNGv8swlA,Discover Travel,"Hotels & Travel, Travel Services",4.5,11,4.555555555555555,9,0.875,0.875,0.0,High Q / Low Pop (Oportunidad),2009-12-07 15:42:14,2016-10-02 23:18:17
1Qg-7eOwpE5gUApeSwnkxg,Ballroom Bliss,"Active Life, Fitness & Instruction, Dance Studios, Wedding Planning, Event Planning & Services",5.0,44,5.0,24,0.7856786049612824,1.0,0.2143213950387176,High Q / Low Pop (Oportunidad),2012-10-02 15:30:28,2020-10-20 16:06:40
1QpYfl158aRcOWLcyTQgew,Pita Pita,"Juice Bars & Smoothies, Mediterranean, Food, Restaurants, Middle Eastern, Falafel",4.0,13,3.7,10,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2019-01-18 19:58:50,2019-11-06 15:04:30
1QprdzNzcYKRcSTIfh5BGw,"Vice Coffee, Tattoos & Books","Tattoo, Coffee & Tea, Beauty & Spas, Arts & Entertainment, Art Galleries, Internet Cafes, Food, Shopping",4.0,17,3.8823529411764706,17,0.6842542359332957,0.75,0.06574576406670435,High Q / Low Pop (Oportunidad),2014-02-08 17:23:18,2015-02-08 19:59:56
1RReuaDA18lalPMY5VCvyg,Shringar Beauty Salon,"Beauty & Spas, Hair Salons, Day Spas, Eyebrow Services, Hair Removal",4.0,28,4.2,15,0.6069214719189461,0.75,0.14307852808105392,High Q / Low Pop (Oportunidad),2014-04-27 04:40:28,2019-11-29 16:22:10
1RUStfReoIm_8NzWXKSbCA,Lou Bird's,"Restaurants, Nightlife, Cocktail Bars, Bars, Breakfast & Brunch, American (New)",4.0,161,3.9043478260869566,115,0.32797645573876716,0.75,0.42202354426123284,High Q / Low Pop (Oportunidad),2016-08-26 00:47:25,2021-12-28 02:09:58
1TMkNxmaJuMCZh1osxizPA,Shake Shack,"American (Traditional), Restaurants, Food, Cheesesteaks, Ice Cream & Frozen Yogurt, Hot Dogs, Burgers",3.5,218,3.5495049504950495,202,0.15409252030786325,0.625,0.47090747969213675,High Q / Low Pop (Oportunidad),2013-10-13 17:12:57,2020-11-07 11:53:26
1UKBAgYxI9Qax3AA4ULw_w,H Mart - Philadelphia,"Korean, Food, Restaurants, Grocery, Specialty Food, Seafood Markets, Food Court",4.5,33,4.806451612903226,31,0.7061292898659444,0.875,0.16887071013405566,High Q / Low Pop (Oportunidad),2020-09-25 17:43:49,2022-01-17 18:37:44
1UNJeHTsS7WS9RxRzHw06g,Varga Bar,"Nightlife, Bars, American (New), Gastropubs, Restaurants",3.5,597,3.7162872154115587,571,-0.008789240515858943,0.625,0.6337892405158589,High Q / High Pop,2009-05-22 13:01:19,2021-07-29 00:30:35
1UNorskttXSWuEcgzKzXcA,Xochitl,"Lounges, Restaurants, Asian Fusion, Mexican, Latin American, Nightlife, Bars",3.5,453,3.7063106796116503,412,0.03588176561144851,0.625,0.5891182343885515,High Q / High Pop,2007-06-11 20:43:25,2021-12-22 02:11:26
1VoNUv9KM4y1SHmn0xbNaA,Hahnemann University Hospital,"Emergency Rooms, Doctors, Health & Medical, Hospitals, Urgent Care, Medical Centers, Urologists, Dermatologists, Food",2.0,48,2.0277777777777777,36,0.021870351023718232,0.25,0.22812964897628177,Low Q / Low Pop,2007-03-28 13:52:11,2019-04-28 19:34:38
1Vq7DR9FRh_ud2EMA3ldpw,Park Towne Place Apartment Homes,"Apartments, Home Services, Real Estate",3.0,59,2.4814814814814814,27,0.2390312429974269,0.5,0.2609687570025731,High Q / Low Pop (Oportunidad),2016-01-28 18:08:08,2022-01-13 21:22:32
1WKvYtPoYKqzDhIduuHkqg,Hookah at 5th,"Nightlife, Hookah Bars, Bars",3.0,17,2.9285714285714284,14,0.43425423593329565,0.5,0.06574576406670435,High Q / Low Pop (Oportunidad),2011-04-09 18:12:03,2015-05-16 23:28:01
1XBxnolv7ZpHQBVE_gBAWg,Mobile Ninja,"Mobile Phones, Mobile Home Repair, Electricians, Security Systems, Plumbing, Waterproofing, Local Services, Home Services, Shopping, IT Services & Computer Repair, Electronics Repair, Handyman, Mobile Phone Repair, Water Heater Installation/Repair",4.0,27,3.9523809523809526,21,0.6126114945299314,0.75,0.13738850547006862,High Q / Low Pop (Oportunidad),2014-10-08 05:16:41,2019-05-19 07:29:26
1XQxLkCIN3FwNBnv3Sdw0Q,Andorra Car Wash,"Automotive, Car Wash",1.5,24,1.5,18,0.00598762815323782,0.125,0.11901237184676218,Low Q / Low Pop,2013-02-18 03:14:07,2018-02-22 14:05:29
1XxEqx1h0xpPLkqiqQn3QA,Rikumo,"Home Services, Home & Garden, Interior Design, Personal Shopping, Flowers & Gifts, Jewelry, Gift Shops, Shopping, Home Decor, Kitchen & Bath",4.5,28,4.2,25,0.7319214719189461,0.875,0.14307852808105392,High Q / Low Pop (Oportunidad),2010-12-31 15:49:57,2020-01-03 06:41:59
1YkxGFLXEJIW4oLgEUcqKw,Bravo Pizza & Halal Food,"Restaurants, Pizza, Halal",2.0,22,3.0,12,0.1445078731242222,0.25,0.1054921268757778,Low Q / Low Pop,2010-11-12 19:41:12,2020-12-29 18:38:39
1YnUIpvSy4bODX8fxXFyYQ,Spectrum Arena,"Stadiums & Arenas, Arts & Entertainment",3.5,17,3.5294117647058822,17,0.5592542359332957,0.625,0.06574576406670435,High Q / Low Pop (Oportunidad),2007-01-24 19:18:00,2012-04-02 17:50:27
1Z3ZxIKVGOXZCCXdlbkKAA,Baked,"Home Services, Spray Tanning, Teeth Whitening, Beauty & Spas, Tanning, Skin Care, Eyelash Service",4.5,56,4.837209302325581,43,0.622348399673972,0.875,0.252651600326028,High Q / Low Pop (Oportunidad),2010-06-02 00:40:49,2021-07-09 10:36:12
1ZOyc39cRMNmEFvTOvQ_Uw,New Ben City Supermarket,"Food, Grocery",2.0,11,2.2222222222222223,9,0.25,0.25,0.0,Low Q / Low Pop,2013-04-19 21:26:41,2017-09-30 01:58:59
1ZUH-1hctJlQZnbKsPro3A,Jinette's Dominican Hair Salon,"Shopping, Hair Salons, Cosmetics & Beauty Supply, Beauty & Spas",2.5,15,3.125,8,0.3283526380361445,0.375,0.04664736196385548,Low Q / Low Pop,2014-01-19 21:05:01,2017-06-02 17:15:03
1ZgE6rlUr2YD697vFjVoQg,Gearo's,"Italian, Restaurants, Sandwiches, Pizza",3.5,89,3.3513513513513513,74,0.2982854789307225,0.625,0.3267145210692775,High Q / Low Pop (Oportunidad),2008-11-28 05:11:15,2021-07-26 23:46:04
1_BzX6o0O6w_9yx9NczMrg,Wawa,"Food, Restaurants, Delis, Convenience Stores, Sandwiches, Coffee & Tea",3.5,48,3.9555555555555557,45,0.39687035102371826,0.625,0.22812964897628177,High Q / Low Pop (Oportunidad),2006-12-27 05:40:24,2021-09-03 02:59:16
1aGgKz-sYfWrSYE6zbu7-g,ONE at Rittenhouse,"Bars, Dance Clubs, Nightlife, Lounges",2.5,18,2.45,20,0.3004872897712363,0.375,0.0745127102287637,Low Q / Low Pop,2007-02-22 18:08:27,2010-03-22 19:23:55
1aOjfsDJOZMCKOi0xro3Xw,Feel Better Reflexology Center,"Beauty & Spas, Health & Medical, Flowers & Gifts, Reflexology, Day Spas, Massage, Shopping",4.0,11,4.285714285714286,7,0.75,0.75,0.0,High Q / Low Pop (Oportunidad),2008-12-15 23:45:34,2012-05-24 18:40:46
1ap4i9AtWHttUdCiUcXsOQ,Vietnam House,"Restaurants, Vietnamese",3.5,87,3.6575342465753424,73,0.3019294301590988,0.625,0.3230705698409012,High Q / Low Pop (Oportunidad),2012-05-10 03:54:00,2018-08-06 05:22:34
1b81nmM0JQJc2ogciZzfhw,Wag the Dog,"Pet Sitting, Dog Walkers, Pet Services, Pets, Pet Photography",5.0,16,4.8,10,0.9435224158965042,1.0,0.05647758410349576,High Q / Low Pop (Oportunidad),2011-04-07 23:21:39,2019-05-02 23:36:11
1cCqCwtRVMKUwBXjkXJE1w,ING Rock N' Roll Half Marathon,"Races & Competitions, Active Life, Local Flavor",4.0,19,3.789473684210526,19,0.6671701330946912,0.75,0.08282986690530883,High Q / Low Pop (Oportunidad),2009-09-20 17:09:37,2015-11-04 02:29:16
1cjR9b6qWme6ipVIffWlow,Social House,"Venues & Event Spaces, Food, Event Planning & Services, Restaurants, Coffee & Tea, Breakfast & Brunch, American (New)",3.5,12,4.0,12,0.6120211545488627,0.625,0.012978845451137224,High Q / Low Pop (Oportunidad),2019-10-14 20:46:42,2021-10-27 20:27:17
1cncsHKApeW1ubd5d9HoJw,Hop Sing Laundromat,"Lounges, Nightlife, Bars, Cocktail Bars",4.0,898,3.8051771117166213,734,0.05010386162549918,0.75,0.6998961383745008,High Q / High Pop,2011-10-29 01:16:48,2021-11-07 19:45:04
1e1qCk-tKAkFn-or-o-h0A,Sammy Chon's KTown BBQ,"Ethnic Food, Food, Restaurants, Specialty Food, Korean",3.5,148,3.618705035971223,139,0.21654022480222979,0.625,0.4084597751977702,High Q / Low Pop (Oportunidad),2012-01-05 16:10:14,2015-02-16 08:00:41
1el_4ywdqa2lIsI1YPEbsg,Utsav Indian Cuisine,"Restaurants, Indian",4.0,28,4.352941176470588,17,0.6069214719189461,0.75,0.14307852808105392,High Q / Low Pop (Oportunidad),2019-02-17 23:34:43,2020-10-28 13:23:34
1fGaY2WlGv2l4as6UkMFrg,The Trestle Inn,"Lounges, Bars, Restaurants, Cocktail Bars, Whiskey Bars, Nightlife, Dance Clubs, American (Traditional)",4.0,203,3.844559585492228,193,0.2905972737381203,0.75,0.4594027262618797,High Q / Low Pop (Oportunidad),2011-10-25 14:57:50,2021-12-05 20:10:29
1fYDqAf9z66U_dpxbLz3qQ,Planet Fitness,"Fitness & Instruction, Gyms, Trainers, Active Life",3.0,14,3.272727272727273,11,0.46381749505854664,0.5,0.03618250494145335,High Q / Low Pop (Oportunidad),2014-11-26 05:55:34,2021-03-30 20:46:00
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,"Restaurants, Vegan, Cuban, Cafes, Breakfast & Brunch, Latin American, Caribbean",4.5,19,4.9,10,0.7921701330946912,0.875,0.08282986690530883,High Q / Low Pop (Oportunidad),2021-09-18 00:12:41,2021-12-30 13:41:01
1fdEPgWt5fs3G1pr6RA-Hg,Jmh Realty Concepts,"Home Services, Property Management, Real Estate",3.0,49,2.5483870967741935,31,0.2685945021226779,0.5,0.2314054978773221,High Q / Low Pop (Oportunidad),2008-07-31 20:12:21,2017-08-09 21:10:19
1g9l21XtPm_t0erf_Tt4AA,Philly Sugaring,"Sugaring, Hair Removal, Beauty & Spas",5.0,22,4.944444444444445,18,0.8945078731242222,1.0,0.1054921268757778,High Q / Low Pop (Oportunidad),2019-03-12 03:58:01,2021-07-09 19:24:55
1hFBAjRLIq82kz5R9kRxfw,VIP Market,"Grocery, Food, Beer, Wine & Spirits, Restaurants, Buffets, Convenience Stores, Salad, Sandwiches, Delis",3.5,52,3.54,50,0.3841462566156405,0.625,0.2408537433843595,High Q / Low Pop (Oportunidad),2008-11-04 05:18:23,2021-02-14 16:06:35
1hMteDtsI0JMNBCtKpb24A,Chickie's & Pete's,"Seafood, American (New), Restaurants",2.5,87,2.5063291139240507,79,0.05192943015909879,0.375,0.3230705698409012,Low Q / Low Pop,2010-12-30 22:48:15,2021-12-09 14:42:36
1hQobBzUoF-H26URYtT2WA,Philadelphia Auto Body,"Body Shops, Auto Detailing, Automotive, Auto Repair",4.5,63,4.525,40,0.6035663859750248,0.875,0.27143361402497523,High Q / Low Pop (Oportunidad),2011-09-21 22:19:53,2021-07-12 14:28:13
1hiDEOPijnrWhDdx1z1yAQ,Fame's Famous Pizza,"Restaurants, Pizza",3.5,17,3.090909090909091,11,0.5592542359332957,0.625,0.06574576406670435,High Q / Low Pop (Oportunidad),2008-02-13 01:32:47,2021-08-02 16:02:43
1hsj3R3cqe8x6EG0nzt6TQ,Cathedral Basilica of Saints Peter and Paul,"Religious Organizations, Churches",4.5,38,4.486486486486487,37,0.6838822644515985,0.875,0.19111773554840147,High Q / Low Pop (Oportunidad),2007-03-02 17:56:37,2020-03-16 04:26:24
1i0NDQ2VUchckortEI_GeA,Paris Baguette,"Patisserie/Cake Shop, Coffee & Tea, Food, Bakeries",4.0,39,3.8780487804878048,41,0.5547770070641312,0.75,0.19522299293586873,High Q / Low Pop (Oportunidad),2019-03-11 12:43:32,2022-01-07 04:24:29
1iE5POC7JT8fKs2tZ-CJnA,Wawa,"Convenience Stores, Delis, Food, Restaurants",3.0,40,2.951219512195122,41,0.300773124488065,0.5,0.19922687551193502,High Q / Low Pop (Oportunidad),2006-11-08 07:56:16,2015-04-21 14:28:04
1iFeA_iosPL9pWa3acFKJA,PrimoHoagies,"Restaurants, Sandwiches, Italian, Food",4.5,18,4.647058823529412,17,0.8004872897712363,0.875,0.0745127102287637,High Q / Low Pop (Oportunidad),2009-12-17 15:42:39,2021-06-26 00:08:23
1iQpAAWmGp6yJCNr-7DMRQ,Greyhound Bus Lines,"Transportation, Hotels & Travel, Public Transportation",1.5,230,1.880952380952381,168,-0.35455747741381866,0.125,0.47955747741381866,Low Q / Low Pop,2007-09-18 02:46:31,2022-01-03 19:41:46
1ir6Kjb-d4Vg_dViVvR-rQ,Carlo's Bakery,"Food, Desserts, Bakeries, Patisserie/Cake Shop, Cupcakes",3.0,177,3.134228187919463,149,0.06270409248090786,0.5,0.43729590751909214,High Q / Low Pop (Oportunidad),2015-06-03 23:11:22,2022-01-05 02:32:16
1jb7qNrb7y24jRWy9Mrs3w,Callowhill Archery,"Active Life, Party & Event Planning, Archery, Team Building Activities, Event Planning & Services",5.0,11,4.8,5,1.0,1.0,0.0,High Q / Low Pop (Oportunidad),2021-11-05 00:06:37,2022-01-10 02:10:51
1ju18Y3tWAFIP5mhk32UoA,Siddiq's Real Fruit Water Ice,"Ice Cream & Frozen Yogurt, Food, Desserts",5.0,27,4.7727272727272725,22,0.8626114945299314,1.0,0.13738850547006862,High Q / Low Pop (Oportunidad),2017-07-29 05:06:42,2021-12-12 20:30:46
1k-TBTpaBnxaKXlR4qSA6g,Affordable Squeaky Clean,"Home Services, Home Cleaning",2.0,21,2.0,8,0.15171568222021858,0.25,0.0982843177797814,Low Q / Low Pop,2013-07-29 17:38:00,2021-08-06 23:50:02
1k3SQfqkQHzaDihUBG2_og,Color Nail & Spa,"Skin Care, Beauty & Spas, Massage, Nail Salons",3.5,25,3.789473684210526,19,0.4996280285183029,0.625,0.12537197148169713,High Q / Low Pop (Oportunidad),2010-02-16 20:18:56,2014-09-20 15:28:10
1kRUUIg0EsHQndMfMC2x9g,Creative Silver,"Jewelry Repair, Watch Repair, Shopping, Watches, Jewelry, Local Services",5.0,174,4.89922480620155,129,0.5654602325859048,1.0,0.4345397674140952,High Q / Low Pop (Oportunidad),2009-12-10 21:38:50,2021-10-05 09:13:54
1klRUBB6LfKCotq75BVmbA,Thirsty Dice,"Themed Cafes, Eatertainment, Bars, Nightlife, Restaurants, Arts & Entertainment, Cafes, Pubs",4.0,114,3.938775510204082,98,0.38353911612164904,0.75,0.36646088387835096,High Q / Low Pop (Oportunidad),2018-10-21 01:00:13,2021-11-17 18:11:49
1klxZPiU2BrJdbX6XfxslA,Momoyo,"Ice Cream & Frozen Yogurt, Desserts, Food",4.0,15,4.071428571428571,14,0.7033526380361446,0.75,0.04664736196385548,High Q / Low Pop (Oportunidad),2013-06-03 00:04:44,2014-06-28 01:32:01
1lUfhypIZhfP8UmZBh6bxg,Spa Elysium &Fringe Salon,"Nail Salons, Yoga, Active Life, Fitness & Instruction, Beauty & Spas, Skin Care, Day Spas",4.0,37,3.740740740740741,27,0.5630941637406763,0.75,0.1869058362593236,High Q / Low Pop (Oportunidad),2008-01-11 13:32:59,2020-08-12 00:51:30
1mGOAW7QODA3TEPl1bGkSA,South Philly Wellness,"Massage, Beauty & Spas, Massage Therapy, Health & Medical, Reiki, Doctors, Naturopathic/Holistic",4.5,19,5.0,13,0.7921701330946912,0.875,0.08282986690530883,High Q / Low Pop (Oportunidad),2014-07-04 00:05:06,2021-12-07 16:02:23
1mHwt5rp9aKqUcFsNTBVVQ,Miran,"Korean, Restaurants",3.0,43,3.15,40,0.28932255618965874,0.5,0.21067744381034123,High Q / Low Pop (Oportunidad),2006-11-14 04:23:13,2011-08-26 20:23:24
1m_Lh7vCDP4H8MoyO45JCw,2040 Market Street,"Home Services, Real Estate, Apartments",3.5,42,2.92,25,0.41805028370796604,0.625,0.20694971629203396,High Q / Low Pop (Oportunidad),2013-10-02 17:16:05,2020-10-16 11:45:23
1myzUtTeh1D9HaJzRMu9Zw,L 2 Restaurant,"American (New), Restaurants",3.0,30,3.32,25,0.3461075318649372,0.5,0.1538924681350628,High Q / Low Pop (Oportunidad),2008-06-18 03:49:36,2013-01-14 03:16:14
1nXNyhtAS2y-e4O14LJBRQ,Bimini Juice Bar,"Wraps, Coffee & Tea, Salad, Restaurants, Juice Bars & Smoothies, Food",4.0,13,4.166666666666667,12,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2018-11-02 14:08:25,2019-07-12 18:21:54
1o0C_fqBgnQCiWn4A0R68g,Nuts To You,"Chocolatiers & Shops, Organic Stores, Candy Stores, Food, Specialty Food",4.0,37,4.484848484848484,33,0.5630941637406763,0.75,0.1869058362593236,High Q / Low Pop (Oportunidad),2009-07-01 15:32:21,2022-01-17 00:19:24
1pDauBMngzqWG4ZTPMEY1Q,Guacamole Mex-Grill,"Mexican, Restaurants, Specialty Food, Ethnic Food, Food",4.0,118,3.968421052631579,95,0.3779950203291713,0.75,0.3720049796708287,High Q / Low Pop (Oportunidad),2011-12-14 00:06:08,2018-01-17 01:10:59
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,"Food Trucks, Restaurants, Vegan, Food, Hot Pot",4.5,16,4.363636363636363,11,0.8185224158965042,0.875,0.05647758410349576,High Q / Low Pop (Oportunidad),2013-11-09 16:01:05,2018-05-16 17:35:38
1qBemRZEO3XMlpyKZavTvg,Roy's Restaurant,"Hawaiian, Restaurants, Asian Fusion",4.0,60,4.032786885245901,61,0.48635103312353134,0.75,0.26364896687646866,High Q / Low Pop (Oportunidad),2006-09-02 18:13:30,2010-08-03 23:26:28
1qM6Es6A2N21bm7boRwKxQ,Cescaphe Ballroom,"Event Planning & Services, Venues & Event Spaces",4.5,31,4.444444444444445,27,0.7159595120055846,0.875,0.1590404879944154,High Q / Low Pop (Oportunidad),2008-04-12 20:08:07,2019-02-24 21:19:08
1qciFQiO1RJ83Oh7DRioKQ,Blue Cross RiverRink,"Recreation Centers, Skating Rinks, Active Life, Restaurants, American (New)",4.0,87,3.8505747126436782,87,0.4269294301590988,0.75,0.3230705698409012,High Q / Low Pop (Oportunidad),2008-11-14 13:53:59,2021-12-29 19:32:01
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza",3.5,249,3.468421052631579,190,0.13262574512010483,0.625,0.49237425487989517,High Q / Low Pop (Oportunidad),2015-03-01 07:23:24,2021-09-17 04:13:25
1rV9jfXbwVpLDLcKYTCY_w,Peapod,"Food, Grocery, Food Delivery Services",2.0,43,2.44,25,0.03932255618965877,0.25,0.21067744381034123,Low Q / Low Pop,2013-01-29 17:18:45,2020-07-16 01:12:39
1szGXy6XbgvQ1bdp5Ev3SA,Blue Cross Broad Street Run,"Races & Competitions, Active Life",4.5,47,4.468085106382978,47,0.6502137479388802,0.875,0.2247862520611198,High Q / Low Pop (Oportunidad),2008-05-01 17:05:55,2019-05-11 16:18:46
1tkXPP1K1jBIgIthy6idwQ,Burholme Park Golf Center,"Arts & Entertainment, Kids Activities, Active Life, Golf, Arcades",3.5,30,3.2083333333333335,24,0.4711075318649372,0.625,0.1538924681350628,High Q / Low Pop (Oportunidad),2007-06-28 03:10:44,2021-05-21 17:37:49
1u7ag9oxHJCki3ThALuQFw,"Cancer Treatment Centers of America, Philadelphia - CTCA","Health & Medical, Doctors, Oncologist, Medical Centers, Hospitals",3.0,13,2.875,8,0.47500462056049125,0.5,0.024995379439508726,High Q / Low Pop (Oportunidad),2016-01-26 20:02:06,2021-11-12 17:08:21
1uH04sUUaBmtHq89OIXd_Q,Salt & Pepper,"French, Restaurants, American (New)",4.0,89,4.185185185185185,81,0.4232854789307225,0.75,0.3267145210692775,High Q / Low Pop (Oportunidad),2007-02-16 17:38:13,2013-04-30 16:18:27
1uyGXX3gqVe__fe14mirdQ,Buckhead Saloon,"Bars, Nightlife",2.0,21,2.1,20,0.15171568222021858,0.25,0.0982843177797814,Low Q / Low Pop,2009-01-21 20:58:48,2013-11-29 18:54:22
1v7bKStGaE7Q9pYffjAwTw,Philadelphia Gateway Parking Facility,"Automotive, Parking",4.5,19,4.5,16,0.7921701330946912,0.875,0.08282986690530883,High Q / Low Pop (Oportunidad),2011-05-12 14:13:13,2021-11-08 17:35:12
1vPSY4EA-fTRIZYz1Ruzow,K'Far Cafe,"Bakeries, American (Traditional), Mediterranean, Food, Restaurants, Cafes",4.5,356,4.476047904191617,334,0.32485613023190707,0.875,0.5501438697680929,High Q / High Pop,2019-07-29 19:01:43,2022-01-09 22:32:11
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,"Restaurants, Mexican",3.0,30,2.892857142857143,28,0.3461075318649372,0.5,0.1538924681350628,High Q / Low Pop (Oportunidad),2010-12-21 02:44:25,2015-04-07 02:06:36
1w40T5J6br425rMvpS1zgQ,La Cocina del Cafe,"Coffee & Tea, Food, Bubble Tea, Restaurants, Cafes, Mexican, Latin American, Breakfast & Brunch",5.0,24,4.947368421052632,19,0.8809876281532378,1.0,0.11901237184676218,High Q / Low Pop (Oportunidad),2019-10-18 22:52:11,2021-12-30 00:14:38
1wJ6d3C8RnbZuNNBDCNHJA,Liberty Collision Center,"Body Shops, Automotive, Auto Repair, Towing, Auto Glass Services",4.5,42,4.826086956521739,23,0.668050283707966,0.875,0.20694971629203396,High Q / Low Pop (Oportunidad),2010-04-15 02:33:26,2021-12-04 17:28:02
1whTNrRcL7E0rzLYURJvmA,B Wilk Fabrics,"Fabric Stores, Shopping, Arts & Crafts",4.5,15,4.545454545454546,11,0.8283526380361446,0.875,0.04664736196385548,High Q / Low Pop (Oportunidad),2008-01-24 17:05:37,2021-06-13 20:24:24
1wtu-suzLFtKbT4PFO2Osg,Philadelphia Trolley Works,"Bus Tours, Party Bus Rentals, Event Planning & Services, Transportation, Public Transportation, Hotels & Travel, Tours",3.0,51,3.2,40,0.26223490248774295,0.5,0.23776509751225702,High Q / Low Pop (Oportunidad),2007-08-10 05:23:09,2021-06-07 14:41:52
1wwH1dnkTtDnCfpHORlgBQ,Mommy Telly's Famous BBQ,"Food, Food Trucks, Barbeque, Restaurants, Filipino",5.0,14,4.857142857142857,7,0.9638174950585466,1.0,0.03618250494145335,High Q / Low Pop (Oportunidad),2018-11-02 18:38:18,2020-10-12 08:46:54
1xb4MBAUGQRU7n5C-WqCtw,FedEx Office Print & Ship Center,"Printing Services, Shipping Centers, Professional Services, Notaries, Local Services, Signmaking",3.5,21,3.6470588235294117,17,0.5267156822202186,0.625,0.0982843177797814,High Q / Low Pop (Oportunidad),2010-08-02 04:36:11,2021-12-27 18:08:12
1y3y_ihpO6SHxK9MRdtSlw,Noon Mediterranean,"Mediterranean, Restaurants, Greek",3.5,40,3.2666666666666666,30,0.425773124488065,0.625,0.19922687551193502,High Q / Low Pop (Oportunidad),2017-12-29 19:26:25,2018-12-12 17:27:50
1yJPs54BqmU46nqI1Htuhw,Body Restoration Spa,"Beauty & Spas, Skin Care, Massage, Waxing, Massage Therapy, Day Spas, Hair Removal, Health & Medical",4.5,175,4.354037267080745,161,0.43953630412853906,0.875,0.43546369587146094,High Q / Low Pop (Oportunidad),2007-01-31 19:50:11,2020-10-31 02:10:26
1yK2rBeQH8tFEcTgOQ9CUQ,Ramada Philadelphia Southwest,"Event Planning & Services, Hotels, Hotels & Travel",1.5,30,1.7307692307692308,26,-0.0288924681350628,0.125,0.1538924681350628,Low Q / Low Pop,2014-06-05 07:01:07,2016-01-06 21:03:53
1ynfWYtAWbbMJs3NnRNXtQ,Curran's Irish Inn,"Nightlife, Pubs, Bars",3.0,73,3.1846153846153844,65,0.20502526745436517,0.5,0.29497473254563483,High Q / Low Pop (Oportunidad),2009-06-29 17:25:26,2021-06-25 03:16:14
1yuSWypzGewvhNZSwUlvPw,Ela,"American (New), Restaurants, Bars, Breakfast & Brunch, Nightlife",4.0,323,4.016339869281046,306,0.21558332970820726,0.75,0.5344166702917927,High Q / High Pop,2011-11-12 02:59:13,2018-10-01 01:02:29
2-8Z_qXHueAy2AgLNknEdA,Lafayette Bistro,"Greek, Restaurants, Mediterranean",3.5,32,3.7142857142857144,28,0.46096991815351424,0.625,0.16403008184648576,High Q / Low Pop (Oportunidad),2009-12-27 15:16:12,2013-03-02 15:23:04
